id,Game ID,Wk,Day,Date,Time,Home,xG Home,G Home,Away,xG Away,G Away,League,Season,Score,Match Link,home_elo,away_elo,B365H,B365D,B365A,xScore,xScoreElo,Home Avg Players Score,Away Avg Players Score,Home Star Player Count,Away Star Player Count,Players Found %,xPower,xSuperPower,importance1,importance2,proj_score1,proj_score2,spi1,spi2,prob1,prob2,probtie,Home Points,Away Points,xG Home Diff,xG Away Diff,Home Avg Points,Away Avg Points,Home Avg Goals For,Away Avg Goals For,Home Avg Goals Against,Away Avg Goals Against,Home Matches Played,Away Matches Played,Home Points/Match,Away Points/Match,Home Form Points,Away Form Points,Home Form Goals For,Away Form Goals For,Home Form Goals Against,Away Form Goals Against,Home Head-to-Head Points,Away Head-to-Head Points,Home Head-to-Head Goals For,Away Head-to-Head Goals For,Home Head-to-Head Goals Against,Away Head-to-Head Goals Against,xG Home Avg Diff,xG Home Form Diff,xG Away Avg Diff,xG Away Form Diff
6134,2993985662,16.0,Sun,2020-12-20,15:00,Nantes,0.5,1,Angers,1.1,1,Ligue-1,2020-2021,0,https://fbref.com/en/matches/da22205e/Nantes-Angers-December-20-2020-Ligue-1,1526.49,1565.41,2.2,3.3,3.25,1,-1,76.4,72.86,1,0,0.9,0,1,34.5,5.6,1.32,1.08,54.92,58.82,0.4141,0.301,0.2849,1,1,0.5,-0.1,1.19,1.44,1.05,1.12,1.33,1.33,43,43,1.19,1.44,0.4,1.4,1.0,1.0,2.4,0.8,0.0,3.0,0.5,2.0,2.0,0.5,-0.12,-0.6,-0.02,-0.3
7846,7911018691,13.0,Sun,2020-12-20,15:30,Freiburg,2.8,4,Hertha BSC,1.9,1,Bundesliga,2020-2021,1,https://fbref.com/en/matches/90e639ca/Freiburg-Hertha-BSC-December-20-2020-Bundesliga,1680.52,1686.85,2.5,3.5,2.7,1,0,72.8,74.0,0,0,0.87,0,0,14.8,10.8,1.4,1.29,65.73,69.95,0.3902,0.3397,0.2701,3,0,1.2,-0.9,1.35,1.17,1.39,1.46,1.5,1.72,46,46,1.35,1.17,1.6,1.2,1.6,1.2,1.2,1.4,1.5,1.5,1.0,1.0,1.0,1.0,0.0,-0.4,0.23,0.4
4312,3726493590,14.0,Sun,2020-12-20,16:15,Granada,1.4,2,Betis,0.8,0,La-Liga,2020-2021,1,https://fbref.com/en/matches/393d3a24/Granada-Real-Betis-December-20-2020-La-Liga,1701.92,1661.53,2.45,3.4,2.87,1,1,74.87,80.33,0,2,0.94,0,-1,26.1,18.8,1.36,1.2,65.61,68.33,0.4011,0.3242,0.2747,3,0,0.6,-0.8,1.48,1.14,1.34,1.24,1.3,1.64,50,51,1.48,1.12,0.8,0.8,1.2,1.0,2.2,2.4,2.0,0.5,1.5,1.0,1.0,1.5,0.15,-0.2,-0.04,0.16
514,9313371037,14.0,Sun,2020-12-20,16:30,Manchester Utd,3.6,6,Leeds United,1.8,2,Premier-League,2020-2021,1,https://fbref.com/en/matches/b7ab53b3/Manchester-United-Leeds-United-December-20-2020-Premier-League,1863.29,1670.37,1.66,4.33,4.5,1,1,84.62,74.44,3,1,0.96,1,1,64.8,10.5,2.33,1.01,83.42,68.56,0.6638,0.1482,0.188,3,0,2.4,0.2,1.78,1.31,1.76,1.69,1.1,1.85,50,13,1.78,1.31,2.6,1.4,2.0,1.6,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.26,0.02,-0.36
6135,9474059679,16.0,Sun,2020-12-20,17:00,Lorient,0.8,0,Rennes,0.9,3,Ligue-1,2020-2021,-1,https://fbref.com/en/matches/63148fae/Lorient-Rennes-December-20-2020-Ligue-1,1459.68,1609.19,3.8,3.6,1.95,-1,-1,70.62,73.62,0,0,0.78,0,0,42.6,23.3,1.09,1.39,51.71,66.94,0.2901,0.4309,0.279,0,3,-0.8,2.1,0.73,1.74,1.0,1.4,1.73,1.0,15,43,0.73,1.74,0.6,1.4,0.6,0.8,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.62,0.04,-0.68
2406,8441950435,13.0,Sun,2020-12-20,18:00,Atalanta,1.9,4,Roma,0.7,1,Serie-A,2020-2021,1,https://fbref.com/en/matches/c46eb263/Atalanta-Roma-December-20-2020-Serie-A,1820.04,1776.3,,,,0,1,77.25,77.53,0,0,0.94,0,0,76.5,75.8,1.78,1.47,80.49,79.2,0.4418,0.3148,0.2434,3,0,2.1,0.3,1.96,1.92,2.45,2.12,1.33,1.33,49,49,1.96,1.92,1.2,2.0,1.0,2.2,0.8,1.2,3.0,0.0,2.0,0.5,0.5,2.0,0.31,-0.62,0.08,-0.02
7847,7108416899,13.0,Sun,2020-12-20,18:00,Wolfsburg,1.4,1,Stuttgart,1.2,0,Bundesliga,2020-2021,1,https://fbref.com/en/matches/1126aa36/Wolfsburg-Stuttgart-December-20-2020-Bundesliga,1760.95,1667.48,2.25,3.6,3.0,1,1,74.6,70.56,0,0,0.94,0,0,52.2,30.9,1.74,1.15,74.62,69.55,0.5032,0.2488,0.248,3,0,-0.4,-1.2,1.52,1.5,1.46,2.17,1.28,1.58,46,12,1.52,1.5,2.0,1.6,2.4,2.6,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.44,0.35,0.58
4313,4700281620,14.0,Sun,2020-12-20,18:30,Cádiz,0.4,0,Getafe,1.0,2,La-Liga,2020-2021,-1,https://fbref.com/en/matches/c77f2423/Cadiz-Getafe-December-20-2020-La-Liga,1602.98,1702.49,3.3,2.9,2.45,-1,-1,71.4,76.15,0,0,0.86,0,0,22.8,28.0,0.98,0.89,65.83,71.64,0.3583,0.3112,0.3306,0,3,-0.4,1.0,1.38,1.34,0.85,1.04,1.31,1.02,13,50,1.38,1.34,0.8,0.4,0.6,0.4,2.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.22,-0.0,-0.12
515,6201017549,14.0,Sun,2020-12-20,19:15,West Brom,0.0,0,Aston Villa,2.4,3,Premier-League,2020-2021,-1,https://fbref.com/en/matches/4bbe55ff/West-Bromwich-Albion-Aston-Villa-December-20-2020-Premier-League,1581.91,1693.26,3.6,3.8,1.95,-1,-1,72.57,75.27,0,0,0.96,0,0,30.3,26.5,1.05,1.72,56.05,75.19,0.2281,0.5273,0.2447,0,3,0.0,0.6,0.54,1.1,0.77,1.27,2.0,1.63,13,49,0.54,1.1,0.8,1.4,0.8,1.2,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.0,-0.54
2407,5691168418,13.0,Sun,2020-12-20,20:45,Lazio,1.0,2,Napoli,0.9,0,Serie-A,2020-2021,1,https://fbref.com/en/matches/7ca08670/Lazio-Napoli-December-20-2020-Serie-A,1729.12,1788.53,,,,0,-1,81.0,81.15,3,1,0.88,0,1,24.1,71.8,1.17,1.74,70.0,81.65,0.2515,0.498,0.2506,3,0,1.0,-0.9,1.92,1.76,1.94,1.78,1.24,1.2,50,49,1.92,1.76,1.4,1.8,1.4,2.2,1.4,1.0,1.5,1.5,1.0,1.5,1.5,1.0,0.27,0.44,0.1,0.48
4314,8256574261,14.0,Sun,2020-12-20,21:00,Eibar,0.7,1,Real Madrid,2.2,3,La-Liga,2020-2021,-1,https://fbref.com/en/matches/1946dc03/Eibar-Real-Madrid-December-20-2020-La-Liga,1675.89,1901.76,6.5,4.2,1.5,-1,-1,74.36,86.41,0,7,0.89,-1,-1,25.9,68.1,0.87,1.69,70.63,86.73,0.1906,0.5597,0.2497,0,3,0.3,0.8,1.14,2.2,0.94,1.78,1.28,0.74,51,51,1.12,2.22,1.4,2.0,0.8,1.6,0.4,0.8,0.0,3.0,0.5,3.5,3.5,0.5,-0.17,-0.82,-0.01,0.22
6136,1182862997,16.0,Sun,2020-12-20,21:00,Lille,0.5,0,Paris S-G,0.7,0,Ligue-1,2020-2021,0,https://fbref.com/en/matches/77f35879/Lille-Paris-Saint-Germain-December-20-2020-Ligue-1,1709.15,1875.34,4.0,3.8,1.85,-1,-1,75.29,83.0,0,4,0.83,0,-1,77.1,100.0,1.32,1.73,76.31,85.55,0.288,0.4667,0.2453,1,1,-0.5,-0.7,1.88,2.36,1.47,2.62,0.86,0.81,43,42,1.88,2.36,2.6,1.4,2.2,1.8,0.6,1.4,0.0,3.0,0.0,2.0,2.0,0.0,0.01,0.74,0.03,-0.0
516,1159393695,14.0,Mon,2020-12-21,17:30,Burnley,1.7,2,Wolves,1.5,1,Premier-League,2020-2021,1,https://fbref.com/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League,1706.85,1783.24,3.5,3.25,2.2,-1,-1,75.14,75.86,0,0,0.86,0,0,45.6,14.9,1.02,1.06,65.8,75.78,0.3376,0.3539,0.3086,3,0,0.3,-0.5,1.28,1.56,0.98,1.28,1.36,1.14,50,51,1.28,1.55,1.6,1.4,0.6,1.0,1.2,1.6,1.0,1.0,1.0,1.0,1.0,1.0,-0.17,-0.3,-0.03,-0.06
517,3253023895,14.0,Mon,2020-12-21,20:00,Chelsea,2.0,3,West Ham,0.4,0,Premier-League,2020-2021,1,https://fbref.com/en/matches/9a718e42/Chelsea-West-Ham-United-December-21-2020-Premier-League,1862.78,1744.01,1.44,5.0,6.25,1,1,83.85,77.15,3,0,0.89,0,1,71.5,31.3,2.05,0.87,86.96,74.21,0.6419,0.1495,0.2086,3,0,1.0,-0.4,1.76,1.2,1.9,1.4,1.28,1.46,51,51,1.73,1.18,1.4,2.0,1.2,1.4,0.8,1.2,0.0,3.0,1.0,2.0,2.0,1.0,0.14,-0.42,0.1,0.16
4315,7680251423,15.0,Tue,2020-12-22,17:30,Valencia,0.6,0,Sevilla,1.8,1,La-Liga,2020-2021,-1,https://fbref.com/en/matches/0a9cce7b/Valencia-Sevilla-December-22-2020-La-Liga,1721.29,1832.13,3.3,3.0,2.37,-1,-1,75.07,80.96,0,2,0.81,0,-1,26.7,48.1,1.18,1.53,66.61,78.97,0.291,0.4468,0.2622,0,3,-0.6,-0.8,1.34,1.8,1.32,1.36,1.44,0.88,52,50,1.31,1.8,0.8,2.0,1.2,1.4,1.4,0.8,0.5,2.0,0.5,1.0,1.0,0.5,0.19,0.06,-0.04,-0.06
4316,6584007778,15.0,Tue,2020-12-22,17:30,Elche,1.2,2,Osasuna,1.6,2,La-Liga,2020-2021,0,https://fbref.com/en/matches/692ed77c/Elche-Osasuna-December-22-2020-La-Liga,1580.35,1648.21,3.75,3.4,2.0,-1,-1,71.88,74.06,0,0,0.78,0,0,56.7,50.3,1.1,1.13,58.0,65.97,0.3444,0.3566,0.299,1,1,0.8,0.4,1.17,1.2,0.83,1.12,1.17,1.5,12,51,1.17,1.24,0.6,0.2,0.6,0.8,1.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.2,-0.12,-0.36
2408,5058723961,14.0,Tue,2020-12-22,18:30,Crotone,0.6,2,Parma,1.4,1,Serie-A,2020-2021,1,https://fbref.com/en/matches/fe3251cd/Crotone-Parma-December-22-2020-Serie-A,1497.76,1582.65,,,,0,-1,67.93,73.06,0,0,0.97,0,0,45.3,45.1,1.21,1.17,51.42,55.34,0.3616,0.3448,0.2936,3,0,1.4,-0.4,0.46,1.22,0.85,1.36,2.15,1.58,13,51,0.46,1.2,0.8,1.2,1.0,0.8,1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.36,0.14,-0.08
4317,8639104752,15.0,Tue,2020-12-22,19:45,Huesca,1.4,1,Levante,0.7,1,La-Liga,2020-2021,0,https://fbref.com/en/matches/259ecaa0/Huesca-Levante-December-22-2020-La-Liga,1592.27,1697.7,2.62,3.4,2.6,-1,-1,71.31,83.59,0,2,0.91,-1,-1,50.2,27.8,1.29,1.21,63.67,69.22,0.3802,0.3407,0.279,1,1,-0.4,0.3,0.79,1.26,0.86,1.24,1.57,1.38,14,51,0.79,1.24,1.0,1.6,1.0,1.4,1.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.4,-0.05,0.04
4318,5193868957,15.0,Tue,2020-12-22,19:45,Real Sociedad,0.3,0,Atlético Madrid,0.5,2,La-Liga,2020-2021,-1,https://fbref.com/en/matches/731e8449/Real-Sociedad-Atletico-Madrid-December-22-2020-La-Liga,1761.66,1901.61,3.3,3.2,2.25,-1,-1,76.8,85.91,1,3,0.9,0,-1,77.1,74.9,1.21,1.11,83.03,86.76,0.3798,0.3289,0.2913,0,3,-0.3,1.5,1.56,1.98,1.58,1.5,1.1,0.64,53,50,1.55,1.98,0.6,2.4,0.8,1.4,1.2,0.6,2.0,0.5,1.5,0.5,0.5,1.5,0.17,-0.78,-0.01,0.3
2409,9922559251,14.0,Tue,2020-12-22,20:45,Juventus,0.5,0,Fiorentina,1.6,3,Serie-A,2020-2021,-1,https://fbref.com/en/matches/89bf4a35/Juventus-Fiorentina-December-22-2020-Serie-A,1880.49,1616.89,,,,0,1,82.74,76.2,3,0,0.93,0,1,60.1,17.6,2.29,0.75,84.71,64.19,0.7114,0.1046,0.184,0,3,-0.5,1.4,2.14,1.2,2.02,1.22,1.06,1.3,50,51,2.14,1.18,2.2,0.6,2.2,0.6,0.8,1.6,2.0,0.5,1.5,0.0,0.0,1.5,0.1,-0.08,-0.16,-0.86
4319,2372951149,15.0,Tue,2020-12-22,22:00,Valladolid,0.8,0,Barcelona,3.0,3,La-Liga,2020-2021,-1,https://fbref.com/en/matches/086be9c6/Valladolid-Barcelona-December-22-2020-La-Liga,1649.28,1908.12,7.0,5.4,1.36,-1,-1,74.69,86.74,0,9,0.84,-1,-1,37.9,56.2,1.0,2.67,62.94,89.9,0.1163,0.7224,0.1613,0,3,-0.8,0.0,1.04,2.06,0.88,2.22,1.24,1.02,52,51,1.08,2.02,1.6,2.0,1.6,2.0,1.4,1.0,0.0,3.0,0.5,3.0,3.0,0.5,-0.12,0.28,0.41,-0.42
4320,5617477181,15.0,Tue,2020-12-22,22:00,Villarreal,1.4,1,Athletic Club,0.8,1,La-Liga,2020-2021,0,https://fbref.com/en/matches/351e60c3/Villarreal-Athletic-Club-December-22-2020-La-Liga,1797.99,1700.86,2.0,3.4,3.8,1,1,79.42,76.19,1,0,0.87,0,1,63.1,17.1,1.66,0.73,81.0,72.05,0.5894,0.1604,0.2502,1,1,-0.4,0.2,1.68,1.28,1.54,1.12,1.12,1.08,52,52,1.63,1.31,1.4,1.0,1.2,1.2,0.8,1.6,0.5,2.0,0.0,0.5,0.5,0.0,-0.06,-0.2,0.01,0.22
4321,9955734680,15.0,Wed,2020-12-23,17:30,Getafe,0.3,1,Celta Vigo,0.8,1,La-Liga,2020-2021,0,https://fbref.com/en/matches/e3b2ae55/Getafe-Celta-Vigo-December-23-2020-La-Liga,1712.71,1689.59,2.75,3.0,2.8,1,1,75.57,77.65,0,1,0.85,0,-1,18.7,22.8,1.14,1.04,72.87,74.67,0.3738,0.324,0.3022,1,1,0.7,0.2,1.4,1.06,1.08,1.08,1.0,1.32,51,52,1.37,1.08,1.0,2.4,0.6,2.6,1.0,1.0,2.0,0.5,0.5,0.0,0.0,0.5,0.02,0.02,-0.07,0.48
2410,6778108505,14.0,Wed,2020-12-23,18:30,Hellas Verona,1.5,1,Inter,1.8,2,Serie-A,2020-2021,-1,https://fbref.com/en/matches/56d99aa2/Hellas-Verona-Internazionale-December-23-2020-Serie-A,1603.42,1858.71,,,,0,-1,71.0,83.16,0,3,0.86,-1,-1,9.0,77.2,0.92,2.12,60.86,82.32,0.1502,0.6391,0.2107,0,3,-0.5,0.2,1.32,2.18,1.22,2.18,1.26,1.04,50,51,1.32,2.2,1.6,3.0,1.4,2.4,1.0,0.6,0.5,2.0,1.5,2.0,2.0,1.5,-0.14,-0.36,0.29,0.72
6137,6934421430,17.0,Wed,2020-12-23,19:00,Lens,2.1,2,Brest,1.3,1,Ligue-1,2020-2021,1,https://fbref.com/en/matches/377dba57/Lens-Brest-December-23-2020-Ligue-1,1526.87,1546.04,2.15,3.3,3.4,1,-1,70.56,71.19,0,0,0.88,0,0,11.1,6.2,1.72,1.25,61.48,56.92,0.4768,0.2757,0.2474,3,0,-0.1,-0.3,1.6,1.3,1.6,1.39,1.53,1.5,15,44,1.6,1.3,1.2,1.6,1.6,1.6,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.26,0.16,-0.02
6138,4842020839,17.0,Wed,2020-12-23,19:00,Bordeaux,1.1,1,Reims,1.0,3,Ligue-1,2020-2021,-1,https://fbref.com/en/matches/92d5d552/Bordeaux-Reims-December-23-2020-Ligue-1,1584.85,1569.56,1.95,3.8,3.6,1,1,72.62,72.29,0,0,0.73,0,0,5.8,29.2,1.29,0.92,59.82,54.38,0.4432,0.2617,0.2951,0,3,-0.1,2.0,1.34,1.25,1.3,1.07,1.16,1.09,44,44,1.34,1.25,1.4,1.0,1.4,1.0,1.2,1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.23,0.24,0.01,0.28
6139,1765736762,17.0,Wed,2020-12-23,19:00,Rennes,0.9,1,Metz,1.4,0,Ligue-1,2020-2021,1,https://fbref.com/en/matches/cb7d6ff7/Rennes-Metz-December-23-2020-Ligue-1,1618.24,1567.04,1.83,3.6,4.2,1,1,73.79,70.64,0,0,0.75,0,0,28.8,5.1,1.57,0.76,67.72,56.78,0.5587,0.1778,0.2635,3,0,0.1,-1.4,1.77,1.3,1.43,1.05,0.98,1.16,44,44,1.77,1.3,2.0,1.4,1.4,1.4,0.8,1.4,3.0,0.0,1.0,0.0,0.0,1.0,0.09,0.12,-0.01,0.04
6140,7564469683,17.0,Wed,2020-12-23,19:00,Nîmes,1.0,1,Dijon,1.8,3,Ligue-1,2020-2021,-1,https://fbref.com/en/matches/d2b80896/Nimes-Dijon-December-23-2020-Ligue-1,1477.98,1477.51,2.55,3.3,2.7,1,0,69.93,68.77,0,0,0.78,0,0,56.0,54.1,1.28,1.08,46.25,48.86,0.4041,0.307,0.2889,0,3,0.0,1.2,0.89,0.89,0.95,0.82,1.7,1.41,44,44,0.89,0.89,0.2,1.0,0.4,0.8,2.4,1.0,2.0,0.5,1.0,0.0,0.0,1.0,-0.08,-0.44,-0.19,-0.02
6141,4767889870,17.0,Wed,2020-12-23,19:00,Nice,0.6,2,Lorient,2.6,2,Ligue-1,2020-2021,0,https://fbref.com/en/matches/e8fea7ca/Nice-Lorient-December-23-2020-Ligue-1,1560.59,1450.62,1.55,3.8,6.5,1,1,70.6,70.44,0,0,0.77,0,0,8.0,49.9,1.42,1.02,58.22,50.9,0.4567,0.2656,0.2777,1,1,1.4,-0.6,1.44,0.69,1.4,0.94,1.35,1.81,43,16,1.44,0.69,0.8,0.6,0.8,0.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.68,-0.32,-0.6
4322,1979990491,15.0,Wed,2020-12-23,19:45,Real Madrid,1.8,2,Granada,0.8,0,La-Liga,2020-2021,1,https://fbref.com/en/matches/d98e1eba/Real-Madrid-Granada-December-23-2020-La-Liga,1907.53,1709.82,1.33,5.25,9.0,1,1,85.55,74.31,7,0,0.9,1,1,69.1,15.9,2.37,0.51,87.15,65.98,0.7835,0.0625,0.154,3,0,0.2,-0.8,2.24,1.52,1.82,1.3,0.74,1.22,52,51,2.23,1.51,2.4,1.4,2.0,1.6,0.8,1.8,3.0,0.0,3.0,1.5,1.5,3.0,0.02,0.3,0.12,0.08
2411,7250460201,14.0,Wed,2020-12-23,20:45,Sampdoria,1.9,2,Sassuolo,2.0,3,Serie-A,2020-2021,-1,https://fbref.com/en/matches/1cacbabc/Sampdoria-Sassuolo-December-23-2020-Serie-A,1620.74,1678.93,,,,0,-1,74.75,73.0,0,0,0.97,0,0,11.8,17.8,1.49,1.49,61.4,65.36,0.3711,0.3704,0.2585,0,3,0.1,1.0,1.18,1.48,1.38,1.82,1.66,1.52,51,51,1.16,1.45,1.4,1.0,1.8,0.6,1.6,1.2,0.5,2.0,0.5,2.0,2.0,0.5,0.06,0.4,0.43,-0.36
2412,5253912905,14.0,Wed,2020-12-23,20:45,Spezia,0.5,1,Genoa,1.4,2,Serie-A,2020-2021,-1,https://fbref.com/en/matches/3315da73/Spezia-Genoa-December-23-2020-Serie-A,1493.44,1535.66,,,,0,-1,67.31,73.25,0,0,0.91,0,0,49.7,53.0,1.44,1.14,54.87,52.9,0.4317,0.2916,0.2767,0,3,0.5,0.6,0.85,0.9,1.38,1.12,2.08,1.92,13,51,0.85,0.9,0.4,0.4,1.4,1.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.3,-0.06,0.1
2413,1918461440,14.0,Wed,2020-12-23,20:45,Roma,2.8,3,Cagliari,1.3,2,Serie-A,2020-2021,1,https://fbref.com/en/matches/568d1b20/Roma-Cagliari-December-23-2020-Serie-A,1766.25,1596.57,,,,0,1,77.81,76.3,0,1,0.94,0,-1,60.6,30.4,2.47,0.82,78.32,54.31,0.726,0.1025,0.1715,3,0,0.2,0.7,1.88,1.18,2.1,1.42,1.38,1.58,50,51,1.88,1.16,1.4,0.8,1.8,1.0,2.0,1.4,2.0,0.5,2.5,2.0,2.0,2.5,0.09,0.06,0.29,-0.2
2414,2057387986,14.0,Wed,2020-12-23,20:45,Bologna,1.0,2,Atalanta,1.4,2,Serie-A,2020-2021,0,https://fbref.com/en/matches/6eecf6a6/Bologna-Atalanta-December-23-2020-Serie-A,1589.13,1830.09,,,,0,-1,72.27,77.25,0,0,0.97,0,0,20.0,66.9,1.05,2.17,59.89,81.33,0.1704,0.6187,0.211,1,1,1.0,0.6,1.2,1.98,1.4,2.48,1.78,1.32,51,50,1.2,1.98,1.0,1.6,1.2,1.6,2.2,0.8,1.5,1.5,1.0,1.0,1.0,1.0,-0.06,-0.18,0.35,-0.2
2415,6107481024,14.0,Wed,2020-12-23,20:45,Napoli,0.9,1,Torino,0.4,1,Serie-A,2020-2021,0,https://fbref.com/en/matches/83e1c7a4/Napoli-Torino-December-23-2020-Serie-A,1776.34,1565.26,,,,0,1,80.45,74.33,1,0,0.94,0,1,72.7,43.4,2.22,0.73,80.7,56.73,0.7042,0.1062,0.1897,1,1,0.1,0.6,1.72,0.88,1.74,1.3,1.22,1.96,50,51,1.72,0.92,1.8,0.4,2.0,1.4,0.8,2.2,2.0,0.5,1.0,0.5,0.5,1.0,0.08,0.4,0.11,0.2
2416,6401016301,14.0,Wed,2020-12-23,20:45,Udinese,2.0,0,Benevento,0.3,2,Serie-A,2020-2021,-1,https://fbref.com/en/matches/93d98765/Udinese-Benevento-December-23-2020-Serie-A,1609.08,1567.01,,,,0,1,73.93,70.5,0,0,0.9,0,0,16.7,26.6,1.41,0.88,65.42,56.29,0.483,0.2297,0.2873,0,3,-2.0,1.7,1.2,1.15,1.02,1.15,1.32,1.77,50,13,1.2,1.15,2.2,1.2,1.6,0.8,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.4,0.03,-0.46
2417,8132769277,14.0,Wed,2020-12-23,20:45,Milan,1.6,3,Lazio,1.6,2,Serie-A,2020-2021,1,https://fbref.com/en/matches/b53612b6/Milan-Lazio-December-23-2020-Serie-A,1805.09,1741.3,,,,0,1,76.89,81.11,1,3,0.9,0,-1,63.8,37.2,1.99,1.24,78.7,71.25,0.5389,0.2308,0.2303,3,0,1.4,0.4,1.94,1.92,1.84,1.92,1.18,1.24,51,51,1.9,1.94,2.2,1.4,2.0,1.4,1.2,1.4,1.5,1.5,2.0,1.0,1.0,2.0,-0.0,-0.08,0.27,0.58
6142,5020023465,17.0,Wed,2020-12-23,21:00,Montpellier,1.5,2,Lille,1.8,3,Ligue-1,2020-2021,-1,https://fbref.com/en/matches/18198e56/Montpellier-Lille-December-23-2020-Ligue-1,1606.54,1712.66,2.9,3.2,2.45,-1,-1,73.71,74.75,0,0,0.9,0,0,13.4,73.1,0.91,1.68,57.87,76.08,0.2002,0.5478,0.252,0,3,0.5,1.2,1.52,1.86,1.41,1.43,1.34,0.84,44,44,1.52,1.86,1.4,2.2,1.4,1.4,1.8,0.6,0.0,3.0,1.0,2.0,2.0,1.0,0.14,0.06,0.0,0.56
6143,6728721482,17.0,Wed,2020-12-23,21:00,Paris S-G,2.9,4,Strasbourg,0.6,0,Ligue-1,2020-2021,1,https://fbref.com/en/matches/644e5bd2/Paris-Saint-Germain-Strasbourg-December-23-2020-Ligue-1,1871.82,1542.2,1.25,6.0,10.0,1,1,82.48,73.73,4,0,0.8,0,1,75.5,17.8,2.87,0.61,85.72,59.17,0.8288,0.0521,0.1191,3,0,1.1,-0.6,2.33,1.21,2.56,1.26,0.79,1.4,43,43,2.33,1.21,1.6,1.6,1.4,1.8,0.8,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.02,-0.16,-0.06,0.56
6144,1629260278,17.0,Wed,2020-12-23,21:00,Lyon,3.6,3,Nantes,1.4,0,Ligue-1,2020-2021,1,https://fbref.com/en/matches/9cd0e1eb/Lyon-Nantes-December-23-2020-Ligue-1,1740.73,1526.5,1.61,4.2,5.5,1,1,76.69,72.94,0,0,0.81,0,0,64.2,29.0,2.22,0.67,78.49,54.8,0.7213,0.0962,0.1825,3,0,-0.6,-1.4,1.66,1.18,1.66,1.05,0.93,1.32,44,44,1.66,1.18,2.6,0.4,2.6,1.0,0.8,2.4,0.0,3.0,0.0,1.0,1.0,0.0,-0.04,0.36,-0.11,-0.28
6145,3415793281,17.0,Wed,2020-12-23,21:00,Monaco,0.8,2,Saint-Étienne,1.7,2,Ligue-1,2020-2021,0,https://fbref.com/en/matches/b6b53a29/Monaco-Saint-Etienne-December-23-2020-Ligue-1,1598.01,1522.33,3.4,3.2,2.2,-1,1,73.25,72.4,0,0,0.77,0,0,44.7,18.3,1.97,0.82,72.96,56.73,0.6359,0.1459,0.2182,1,1,1.2,0.3,1.5,1.07,1.59,1.02,1.52,1.55,44,44,1.5,1.07,1.2,1.4,1.2,1.0,1.4,0.8,0.0,3.0,0.0,1.0,1.0,0.0,-0.17,-0.34,-0.14,-0.64
6146,6012420890,17.0,Wed,2020-12-23,21:00,Angers,0.6,2,Marseille,1.5,1,Ligue-1,2020-2021,1,https://fbref.com/en/matches/c145b8a8/Angers-Marseille-December-23-2020-Ligue-1,1565.4,1665.63,1.28,5.75,9.0,1,-1,72.8,76.69,0,0,0.9,0,0,4.3,51.5,0.99,1.25,59.08,67.34,0.2884,0.4156,0.2959,3,0,1.4,-0.5,1.43,2.0,1.11,1.48,1.32,1.0,44,42,1.43,2.0,1.6,2.0,1.2,1.8,0.8,1.0,0.5,2.0,0.0,1.0,1.0,0.0,-0.02,-0.1,0.21,0.02
4323,6386603645,15.0,Wed,2020-12-23,22:00,Alavés,1.9,2,Eibar,1.0,1,La-Liga,2020-2021,1,https://fbref.com/en/matches/f281b31b/Alaves-Eibar-December-23-2020-La-Liga,1638.96,1670.12,2.75,2.87,2.9,1,-1,74.6,73.62,0,0,0.71,0,0,48.8,34.7,1.07,0.92,64.26,69.97,0.3796,0.3022,0.3182,3,0,0.1,0.0,0.98,1.12,0.88,0.96,1.5,1.34,52,52,1.02,1.1,1.0,1.2,0.8,0.8,1.2,0.8,3.0,0.0,2.0,0.5,0.5,2.0,-0.2,-0.22,-0.15,-0.78
